timestamp_us,ecg,leads,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
467572167,1786,1,199945,0.17,-0.21,9.99,-0.03,-0.01,-0.00,31.41
467652167,1931,1,199948,0.16,-0.22,9.98,-0.03,-0.01,-0.01,31.41
467732167,2320,1,199307,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.41
467812167,1800,1,199112,0.16,-0.22,9.99,-0.03,-0.01,-0.01,31.41
467892167,1753,1,199461,0.16,-0.21,10.01,-0.03,-0.01,-0.01,31.41
467972167,2128,1,199920,0.16,-0.20,9.99,-0.03,-0.01,-0.01,31.41
468052168,1996,1,200141,0.16,-0.22,9.99,-0.03,-0.01,-0.01,31.41
468132167,1938,1,200247,0.19,-0.20,10.01,-0.03,-0.01,-0.01,31.41
468212167,2112,1,200413,0.18,-0.23,9.98,-0.03,-0.01,-0.01,31.41
468292174,2431,1,199966,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.41
468372167,2148,1,199280,0.19,-0.20,9.99,-0.03,-0.01,-0.01,31.41
468452167,2105,1,199133,0.17,-0.21,9.99,-0.03,-0.01,-0.00,31.41
468537216,2029,1,199188,0.16,-0.19,9.98,-0.03,-0.01,-0.00,31.27
468611167,2078,1,199589,0.16,-0.24,10.01,-0.03,-0.01,-0.00,31.27
468691167,4095,1,200063,0.17,-0.18,9.99,-0.03,-0.01,-0.00,31.27
468771167,2090,1,200527,0.17,-0.22,9.98,-0.03,-0.01,-0.01,31.27
468851167,2291,1,200520,0.16,-0.22,9.99,-0.03,-0.01,-0.01,31.27
468931167,2255,1,199836,0.18,-0.21,9.98,-0.03,-0.01,-0.01,31.27
469011167,1863,1,199866,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.27
469091167,2086,1,200109,0.17,-0.22,9.97,-0.03,-0.01,-0.01,31.27
469171167,2179,1,200220,0.16,-0.22,9.97,-0.03,-0.01,-0.01,31.27
469251167,2018,1,200384,0.19,-0.23,9.99,-0.03,-0.01,-0.00,31.27
469331167,1840,1,200687,0.19,-0.21,9.96,-0.03,-0.01,-0.00,31.27
469411167,1939,1,200912,0.17,-0.20,9.99,-0.03,-0.01,-0.00,31.27
469491168,2297,1,200284,0.17,-0.22,10.01,-0.03,-0.01,-0.00,31.27
469576216,1948,1,199566,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.39
469650167,1745,1,199760,0.19,-0.23,9.97,-0.03,-0.01,-0.01,31.39
469730167,1936,1,200135,0.17,-0.20,9.98,-0.03,-0.01,-0.01,31.39
469810167,1721,1,200332,0.18,-0.21,9.98,-0.03,-0.01,-0.01,31.39
469890167,1895,1,200465,0.16,-0.22,9.99,-0.03,-0.01,-0.01,31.39
469970167,1837,1,200571,0.17,-0.21,9.97,-0.03,-0.01,-0.01,31.39
470050167,2106,1,200403,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.39
470130167,2139,1,199682,0.17,-0.23,9.98,-0.03,-0.01,-0.00,31.39
470210167,1797,1,199698,0.18,-0.22,9.99,-0.03,-0.01,-0.01,31.39
470290167,1915,1,199962,0.17,-0.23,9.98,-0.03,-0.01,-0.01,31.39
470370167,1947,1,200115,0.17,-0.20,9.99,-0.03,-0.01,-0.00,31.39
470450167,1749,1,200223,0.19,-0.21,10.00,-0.03,-0.01,-0.01,31.39
470530167,1820,1,200394,0.18,-0.21,9.98,-0.03,-0.01,-0.00,31.39
470615216,2109,1,200533,0.17,-0.20,10.00,-0.03,-0.01,-0.01,31.33
470689167,2242,1,199752,0.17,-0.23,9.96,-0.03,-0.01,-0.01,31.33
470769167,1860,1,199424,0.21,-0.21,10.00,-0.03,-0.01,-0.01,31.33
470849167,1863,1,199657,0.17,-0.21,9.99,-0.03,-0.01,-0.00,31.33
470929167,1957,1,199776,0.17,-0.18,10.00,-0.03,-0.01,-0.00,31.33
471009167,2031,1,199846,0.15,-0.21,9.96,-0.03,-0.01,-0.00,31.33
471089167,4095,1,200085,0.18,-0.20,10.00,-0.03,-0.01,-0.00,31.33
471169168,1876,1,200334,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.33
471249167,1991,1,200231,0.15,-0.20,9.99,-0.03,-0.01,-0.01,31.33
471329167,2157,1,199366,0.19,-0.22,9.99,-0.03,-0.01,-0.01,31.33
471409167,1849,1,199244,0.17,-0.20,9.97,-0.03,-0.01,-0.01,31.33
471489167,1839,1,199614,0.17,-0.22,10.00,-0.03,-0.01,-0.00,31.33
471569187,1940,1,199979,0.20,-0.20,10.01,-0.03,-0.01,-0.00,31.33
471654216,1968,1,200239,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.33
471728167,3951,1,200377,0.20,-0.22,9.96,-0.03,-0.01,-0.01,31.33
471808167,1867,1,200464,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.33
471888167,2033,1,200415,0.19,-0.20,9.99,-0.03,-0.01,-0.00,31.33
471968167,2350,1,199693,0.16,-0.24,9.99,-0.03,-0.01,-0.01,31.33
472048167,1997,1,199786,0.16,-0.21,9.99,-0.03,-0.01,-0.01,31.33
472128167,1968,1,200077,0.17,-0.20,10.00,-0.03,-0.01,-0.00,31.33
472208167,1943,1,200053,0.18,-0.22,10.01,-0.03,-0.01,-0.01,31.33
472288167,1828,1,199936,0.18,-0.20,9.98,-0.03,-0.01,-0.01,31.33
472368167,1529,1,200038,0.18,-0.23,9.95,-0.03,-0.01,-0.00,31.33
472448167,2221,1,200188,0.17,-0.21,10.01,-0.03,-0.01,-0.00,31.33
472528167,2423,1,199936,0.18,-0.19,10.00,-0.03,-0.01,-0.01,31.33
472608167,2647,1,199252,0.17,-0.21,10.00,-0.03,-0.01,-0.01,31.33
472693216,2513,1,199317,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.41
472769167,2543,1,199546,0.18,-0.23,10.00,-0.03,-0.01,-0.01,31.41
472847167,2697,1,199725,0.17,-0.19,9.98,-0.03,-0.01,-0.01,31.41
472927167,2626,1,200086,0.18,-0.21,10.00,-0.03,-0.01,-0.01,31.41
473007167,1995,1,200419,0.16,-0.21,9.99,-0.03,-0.01,-0.01,31.41
473087168,2032,1,200699,0.18,-0.20,9.98,-0.03,-0.01,-0.00,31.41
473167167,1842,1,200336,0.17,-0.21,10.01,-0.03,-0.02,-0.00,31.41
473247167,1245,1,199600,0.17,-0.21,10.00,-0.03,-0.01,-0.00,31.41
473327167,857,1,199700,0.18,-0.21,9.98,-0.03,-0.01,-0.01,31.41
473407178,554,1,200015,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.41
473487167,490,1,200209,0.16,-0.19,9.96,-0.03,-0.01,-0.01,31.41
473567167,397,1,200394,0.18,-0.22,9.99,-0.03,-0.01,-0.01,31.41
473647167,249,1,200677,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.41
473732216,417,1,200985,0.17,-0.20,10.02,-0.03,-0.01,-0.01,31.35
473808167,814,1,200782,0.17,-0.21,9.99,-0.03,-0.01,-0.00,31.35
473887167,1159,1,200021,0.18,-0.21,9.98,-0.03,-0.01,-0.00,31.35
473967167,896,1,200129,0.17,-0.22,10.00,-0.03,-0.01,-0.01,31.35
474047167,1287,1,200468,0.18,-0.22,9.97,-0.03,-0.01,-0.01,31.35
474127167,1458,1,200742,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.35
474207167,1762,1,200835,0.17,-0.19,10.00,-0.03,-0.01,-0.00,31.35
474287167,1665,1,201021,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.35
474367167,2021,1,201208,0.18,-0.21,9.98,-0.03,-0.01,-0.00,31.35
474447167,2227,1,201059,0.17,-0.22,9.98,-0.03,-0.01,-0.01,31.35
474527167,2377,1,200311,0.19,-0.22,10.01,-0.03,-0.01,-0.00,31.35
474607167,2425,1,200370,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.35
474687167,3526,1,200730,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.35
474772216,3268,1,200829,0.19,-0.21,9.98,-0.03,-0.01,-0.00,31.33
474847220,2775,1,200883,0.17,-0.21,9.97,-0.03,-0.01,-0.01,31.33
474927167,2047,1,201038,0.19,-0.19,9.98,-0.03,-0.01,-0.01,31.33
475007167,2366,1,201187,0.17,-0.23,9.99,-0.03,-0.01,-0.01,31.33
475085167,2416,1,200745,0.18,-0.18,10.01,-0.03,-0.01,-0.01,31.33
475165167,2239,1,199895,0.18,-0.20,10.00,-0.03,-0.01,-0.00,31.33
475245167,1942,1,200005,0.18,-0.21,10.00,-0.03,-0.01,-0.00,31.33
475325167,1926,1,200291,0.17,-0.20,10.00,-0.03,-0.01,-0.00,31.33
475405167,2046,1,200492,0.18,-0.22,10.01,-0.03,-0.01,-0.01,31.33
475485167,1979,1,200715,0.19,-0.20,9.99,-0.03,-0.01,-0.01,31.33
475565167,1826,1,200920,0.19,-0.21,10.02,-0.03,-0.01,-0.01,31.33
475645167,1933,1,201150,0.18,-0.22,9.97,-0.03,-0.01,-0.01,31.33
475725167,2226,1,200670,0.19,-0.23,10.01,-0.03,-0.01,-0.00,31.33
475810216,2047,1,199896,0.17,-0.20,9.98,-0.03,-0.01,-0.00,31.27
475885168,1802,1,200014,0.18,-0.20,9.98,-0.03,-0.01,-0.00,31.27
475965167,2038,1,200274,0.18,-0.23,9.99,-0.03,-0.01,-0.01,31.27
476045167,2055,1,200425,0.18,-0.21,9.98,-0.03,-0.01,-0.00,31.27
476125167,1941,1,200546,0.16,-0.21,9.99,-0.03,-0.01,-0.00,31.27
476205167,1834,1,200715,0.18,-0.20,9.99,-0.03,-0.01,-0.00,31.27
476285167,1887,1,200953,0.19,-0.20,10.00,-0.03,-0.01,-0.00,31.27
476365168,2249,1,200548,0.18,-0.22,9.97,-0.03,-0.01,-0.01,31.27
476445167,2011,1,199942,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.27
476525174,1847,1,200139,0.18,-0.19,10.00,-0.03,-0.01,-0.01,31.27
476605167,1859,1,200407,0.19,-0.20,10.00,-0.03,-0.01,-0.01,31.27
476685211,1943,1,200545,0.17,-0.22,9.99,-0.03,-0.01,-0.00,31.27
476765167,1826,1,200605,0.19,-0.21,10.01,-0.03,-0.01,-0.01,31.27
476850216,1802,1,200706,0.17,-0.19,10.00,-0.03,-0.01,-0.00,31.33
476925167,1947,1,200891,0.19,-0.22,9.99,-0.03,-0.01,-0.01,31.33
477005167,2154,1,200258,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.33
477085167,1706,1,199766,0.16,-0.23,9.99,-0.03,-0.01,-0.01,31.33
477165167,1731,1,199932,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.33
477245167,1808,1,200201,0.17,-0.20,10.00,-0.03,-0.01,-0.01,31.33
477323167,1680,1,200375,0.17,-0.21,9.96,-0.03,-0.01,-0.01,31.33
477403167,2808,1,200422,0.18,-0.20,9.96,-0.03,-0.01,-0.01,31.33
477483167,1711,1,200675,0.19,-0.19,9.97,-0.03,-0.01,-0.01,31.33
477563167,1934,1,200660,0.16,-0.21,9.96,-0.03,-0.01,-0.01,31.33
477643167,2192,1,199739,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.33
477723167,1711,1,199559,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.33
477803167,1723,1,199886,0.16,-0.19,9.97,-0.03,-0.01,-0.01,31.33
477888216,1874,1,200150,0.19,-0.20,9.99,-0.03,-0.01,-0.01,31.27
477963167,1767,1,200293,0.17,-0.22,9.99,-0.03,-0.01,-0.00,31.27
478043167,2929,1,200433,0.17,-0.20,10.00,-0.03,-0.01,-0.01,31.27
478123184,1853,1,200624,0.18,-0.22,9.98,-0.03,-0.01,-0.01,31.27
478203167,1909,1,200441,0.16,-0.20,9.97,-0.03,-0.01,-0.00,31.27
478283167,2118,1,199483,0.19,-0.21,10.00,-0.03,-0.01,-0.00,31.27
478363167,1855,1,199474,0.16,-0.22,9.98,-0.03,-0.01,-0.01,31.27
478443167,1914,1,199840,0.20,-0.21,10.00,-0.03,-0.01,-0.00,31.27
478523180,1917,1,200047,0.18,-0.22,9.99,-0.03,-0.01,-0.01,31.27
478603167,1793,1,200301,0.18,-0.20,10.01,-0.03,-0.01,-0.01,31.27
478683167,1936,1,200487,0.17,-0.22,10.01,-0.03,-0.01,-0.01,31.27
478763167,1791,1,200636,0.18,-0.21,9.97,-0.03,-0.01,-0.01,31.27
478843167,1923,1,200372,0.18,-0.21,10.01,-0.03,-0.01,-0.00,31.27
478928216,2063,1,199355,0.19,-0.21,10.01,-0.03,-0.01,-0.00,31.27
479002167,1625,1,199309,0.18,-0.21,10.02,-0.03,-0.01,-0.01,31.27
479082167,1741,1,199668,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.27
479162167,1757,1,199898,0.19,-0.20,9.98,-0.03,-0.01,-0.01,31.27
479242167,1747,1,200074,0.19,-0.20,10.00,-0.03,-0.01,-0.01,31.27
479322167,3089,1,200319,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.27
479402167,1732,1,200529,0.17,-0.20,9.99,-0.03,-0.01,-0.00,31.27
479482167,1871,1,200414,0.17,-0.23,10.00,-0.03,-0.01,-0.00,31.27
479562167,2090,1,199538,0.18,-0.19,10.00,-0.03,-0.01,-0.01,31.27
479642167,1626,1,199587,0.18,-0.23,10.00,-0.03,-0.01,-0.01,31.27
479722167,1810,1,199966,0.17,-0.20,10.00,-0.03,-0.01,-0.01,31.27
479802167,1809,1,200177,0.18,-0.20,9.99,-0.03,-0.01,-0.00,31.27
479882167,1825,1,200443,0.19,-0.21,10.01,-0.03,-0.01,-0.01,31.27
479967216,2966,1,200581,0.19,-0.21,9.98,-0.03,-0.01,-0.01,31.33
480041167,1828,1,200797,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.33
480121167,2096,1,200729,0.20,-0.21,9.96,-0.03,-0.01,-0.00,31.33
480201167,2245,1,199920,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.33
480281167,1783,1,199866,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.33
480361167,1787,1,200195,0.19,-0.21,9.98,-0.03,-0.01,-0.00,31.33
480441167,1827,1,200348,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.33
480521167,1743,1,200511,0.17,-0.21,10.00,-0.03,-0.01,-0.00,31.33
480601167,3152,1,200674,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.33
480681167,1724,1,200886,0.18,-0.20,9.97,-0.03,-0.01,-0.01,31.33
480761167,1959,1,200736,0.17,-0.20,10.01,-0.03,-0.01,-0.01,31.33
480841167,2079,1,199835,0.18,-0.23,9.99,-0.03,-0.01,-0.01,31.33
480921167,1667,1,199715,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.33
481006216,1855,1,199896,0.18,-0.22,10.00,-0.03,-0.01,-0.00,31.29
481080167,1796,1,200169,0.19,-0.21,10.00,-0.03,-0.01,-0.00,31.29
481160167,1741,1,200331,0.16,-0.22,9.99,-0.03,-0.01,-0.01,31.29
481240167,3334,1,200518,0.19,-0.23,9.99,-0.03,-0.01,-0.00,31.29
481320167,1707,1,200746,0.16,-0.22,10.00,-0.03,-0.01,-0.01,31.29
481400211,1977,1,200600,0.18,-0.18,9.98,-0.03,-0.01,-0.01,31.29
481480167,2130,1,199641,0.17,-0.20,9.98,-0.03,-0.01,-0.00,31.29
481560167,1799,1,199548,0.19,-0.21,9.99,-0.03,-0.01,-0.00,31.29
481640167,1861,1,199855,0.17,-0.21,9.98,-0.03,-0.01,-0.01,31.29
481720167,1808,1,200134,0.19,-0.21,9.96,-0.03,-0.01,-0.01,31.29
481800167,1776,1,200395,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.29
481880167,3728,1,200647,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.29
481960167,1728,1,200909,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.29
482045216,1959,1,200573,0.19,-0.21,9.98,-0.03,-0.01,-0.01,31.33
482119167,2095,1,199656,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.33
482199167,1705,1,199600,0.17,-0.21,9.97,-0.03,-0.01,-0.01,31.33
482279167,1743,1,199947,0.18,-0.21,10.00,-0.03,-0.01,-0.01,31.33
482359167,1841,1,200280,0.18,-0.22,9.98,-0.03,-0.01,-0.00,31.33
482439167,1872,1,200524,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.33
482519167,2586,1,200753,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.33
482599168,1744,1,201013,0.17,-0.20,9.99,-0.03,-0.01,-0.00,31.33
482679167,1891,1,200875,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.33
482759167,2170,1,199996,0.18,-0.22,9.98,-0.03,-0.01,-0.01,31.33
482839167,1804,1,199956,0.18,-0.21,9.97,-0.03,-0.01,-0.00,31.33
482919167,1776,1,200239,0.17,-0.19,9.98,-0.03,-0.01,-0.00,31.33
482999167,1836,1,200361,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.33
483084216,1781,1,200236,0.18,-0.18,9.98,-0.03,-0.01,-0.00,31.33
483158168,1680,1,200202,0.18,-0.22,9.98,-0.03,-0.01,-0.00,31.33
483238203,1770,1,200309,0.16,-0.20,10.01,-0.03,-0.02,-0.00,31.33
483318167,2139,1,199871,0.18,-0.22,9.98,-0.03,-0.01,-0.01,31.33
483398167,2084,1,199023,0.17,-0.20,10.00,-0.03,-0.01,-0.01,31.33
483478167,1727,1,199177,0.18,-0.22,10.01,-0.03,-0.01,-0.00,31.33
483558167,1840,1,199509,0.18,-0.20,9.99,-0.03,-0.01,-0.01,31.33
483638167,2064,1,199699,0.17,-0.21,9.98,-0.03,-0.01,-0.00,31.33
483718167,1901,1,199917,0.18,-0.22,10.00,-0.03,-0.01,-0.00,31.33
483798167,1649,1,200120,0.16,-0.21,10.00,-0.03,-0.01,-0.00,31.33
483878167,1923,1,200247,0.19,-0.23,10.01,-0.03,-0.01,-0.01,31.33
483958182,2218,1,199507,0.16,-0.21,9.99,-0.03,-0.01,-0.01,31.33
484038167,1732,1,198873,0.17,-0.22,9.99,-0.03,-0.01,-0.01,31.33
484123216,1744,1,198983,0.17,-0.22,10.00,-0.03,-0.01,-0.00,31.47
484197167,1744,1,199262,0.17,-0.20,10.01,-0.03,-0.01,-0.01,31.47
484277167,1946,1,199520,0.20,-0.20,10.00,-0.03,-0.01,-0.01,31.47
484357167,1819,1,199776,0.17,-0.22,10.01,-0.03,-0.01,-0.01,31.47
484437167,1668,1,200073,0.17,-0.21,9.98,-0.03,-0.01,-0.01,31.47
484517167,1926,1,200235,0.18,-0.21,9.97,-0.03,-0.01,-0.00,31.47
484597167,2231,1,199416,0.17,-0.20,9.98,-0.03,-0.01,-0.01,31.47
484677187,1889,1,198940,0.18,-0.21,9.96,-0.03,-0.01,-0.01,31.47
484757167,1813,1,199256,0.20,-0.22,9.98,-0.03,-0.01,-0.00,31.47
484837167,1156,1,199590,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.47
484918167,1230,1,199764,0.18,-0.22,10.00,-0.03,-0.01,-0.00,31.47
484998167,2407,1,199882,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.47
485076167,1335,1,199986,0.19,-0.21,9.99,-0.03,-0.01,-0.01,31.47
485161216,1685,1,200115,0.17,-0.22,9.97,-0.03,-0.01,-0.01,31.35
485237167,2132,1,199084,0.17,-0.22,10.00,-0.03,-0.01,-0.01,31.35
485317167,1679,1,198832,0.16,-0.21,9.99,-0.03,-0.01,-0.00,31.35
485397168,1869,1,199209,0.17,-0.22,10.00,-0.03,-0.01,-0.01,31.35
485477167,1817,1,199421,0.19,-0.22,9.98,-0.03,-0.01,-0.01,31.35
485557167,2021,1,199657,0.17,-0.22,9.98,-0.03,-0.01,-0.00,31.35
485637167,1805,1,199748,0.17,-0.21,10.00,-0.03,-0.01,-0.00,31.35
485717167,1856,1,199896,0.17,-0.21,9.99,-0.03,-0.01,-0.01,31.35
485797167,2101,1,199481,0.19,-0.22,10.01,-0.03,-0.01,-0.01,31.35
485877167,2230,1,198459,0.16,-0.20,10.00,-0.03,-0.01,-0.01,31.35
485956167,1785,1,198564,0.18,-0.21,9.98,-0.03,-0.01,-0.01,31.35
486036167,1904,1,199056,0.17,-0.21,9.98,-0.03,-0.01,-0.01,31.35
486116167,1936,1,199266,0.17,-0.22,9.98,-0.03,-0.01,-0.01,31.35
486201216,1838,1,199329,0.18,-0.20,9.99,-0.03,-0.01,-0.00,31.41
486275167,1758,1,199479,0.16,-0.19,9.98,-0.03,-0.01,-0.01,31.41
486355167,1822,1,199683,0.18,-0.21,9.99,-0.03,-0.01,-0.00,31.41
486435167,2184,1,199109,0.17,-0.22,9.98,-0.03,-0.01,-0.01,31.41
486515214,1961,1,198498,0.19,-0.22,9.96,-0.03,-0.01,-0.00,31.41
486595167,1701,1,198781,0.17,-0.20,9.99,-0.03,-0.01,-0.01,31.41
486675167,1746,1,199107,0.19,-0.20,9.98,-0.03,-0.01,-0.01,31.41
486755167,1953,1,199261,0.18,-0.19,9.99,-0.03,-0.01,-0.00,31.41
486835167,1823,1,199409,0.17,-0.20,9.97,-0.03,-0.01,-0.01,31.41
486915167,1758,1,199645,0.18,-0.21,9.99,-0.03,-0.01,-0.01,31.41
486995167,1839,1,199952,0.17,-0.21,10.00,-0.03,-0.01,-0.01,31.41
